,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
305,iOS架构师,企,35-51万,上海,统招本科,5年工作经验,投递后：10个工作日内反馈,2017年12月21日,喜马拉雅FM,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910754001.shtml,上海,35,51,43.0
306,IOS研发工程师,企,7-12万,青岛-市南区,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月22日,青岛联信网络技术服务有限公司,计算机软件,2000-5000人,https://www.liepin.com/job/1910753860.shtml,青岛,7,12,9.5
307,"Senior Software Engineer, iOS",企,面议,北京,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月21日,艾沃诺特(北京)科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910751958.shtml,北京,面议,面议,面议
308,IOS开发工程师,企,面议,大连,大专及以上,经验不限,投递后：10个工作日内反馈,2017年12月21日,埃森哲咨询,全部行业,5000-10000人,https://www.liepin.com/job/1910748801.shtml,大连,面议,面议,面议
309,IOS开发工程师,企,7-10万,杭州,统招本科,1年工作经验,投递后：2个工作日内反馈,2017年12月21日,卓健信息科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910747837.shtml,杭州,7,10,8.5
310,高级iOS工程师-海外MeMe直播,企,18-36万,北京,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,趣加游戏,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199325042.shtml,北京,18,36,27.0
311,IOS SDK开发工程师,企,18-30万,上海,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,数数信息科技(上海)有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910704663.shtml,上海,18,30,24.0
312,IOS开发工程师,企,6-10万,武汉,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,皆能时空,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/198108259.shtml,武汉,6,10,8.0
313,iOS高级软件开发师,企,13-23万,广州,大专及以上,经验不限,投递后：5个工作日内反馈,2017年12月21日,小橙网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197720598.shtml,广州,13,23,18.0
314,iOS开发工程师,企,18-36万,北京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,北京思维造物信息科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910645437.shtml,北京,18,36,27.0
315,IOS中高级开发工程师,企,10-18万,苏州-工业园,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,上海天好电子商务股份有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910636322.shtml,苏州,10,18,14.0
316,ios开发工程师,企,5-10万,苏州-工业园,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,上海天好电子商务股份有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910636291.shtml,苏州,5,10,7.5
317,IOS开发经理,企,面议,武汉,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,斗鱼网络,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199404525.shtml,武汉,面议,面议,面议
318,中级IOS研发工程师,企,12-24万,上海,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,上海易而宜文化传播有限公司,教育/培训/学术/科研/院校,1000-2000人,https://www.liepin.com/job/1910611276.shtml,上海,12,24,18.0
319,高级IOS研发工程师,企,18-30万,上海,本科及以上,5年工作经验,投递后：2个工作日内反馈,2017年12月21日,上海易而宜文化传播有限公司,教育/培训/学术/科研/院校,1000-2000人,https://www.liepin.com/job/1910611172.shtml,上海,18,30,24.0
320,IOS开发工程师,企,面议,青岛,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,青岛海信网络科技股份有限公司,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/197450301.shtml,青岛,面议,面议,面议
321,ios工程师,企,10-14万,杭州,学历不限,1年工作经验,投递后：2个工作日内反馈,2017年12月21日,温州三里文化传媒有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910553934.shtml,杭州,10,14,12.0
322,ios高级开发工程师,企,30-31万,北京-海淀区,统招本科,4年工作经验,投递后：5个工作日内反馈,2017年12月21日,拉酷网络北京,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910546019.shtml,北京,30,31,30.5
323,资深IOS开发工程师,企,18-30万,南京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,趋势科技,计算机软件,5000-10000人,https://www.liepin.com/job/1910531015.shtml,南京,18,30,24.0
324,电商平台ios工程师,企,10-14万,深圳,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,微创宝(深圳)网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910523473.shtml,深圳,10,14,12.0
325,IOS程序员,企,10-14万,北京,学历不限,1年工作经验,投递后：2个工作日内反馈,2017年12月21日,北控三兴,计算机软件,100-499人,https://www.liepin.com/job/196552845.shtml,北京,10,14,12.0
326,ios工程师龙华新区,企,10-16万,深圳,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,微创宝(深圳)网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910522404.shtml,深圳,10,16,13.0
327,iOS开发工程师,企,16-33万,广州-番禺区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,广州市百果园信息技术有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/198112866.shtml,广州,16,33,24.5
328,IOS开发工程师,企,30-42万,杭州-滨江区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,小黑鱼科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910468667.shtml,杭州,30,42,36.0
329,高级MAC/IOS开发工程师,企,面议,杭州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,杭州云屏科技有限公司,计算机软件,50-99人,https://www.liepin.com/job/1910451610.shtml,杭州,面议,面议,面议
330,iOS软件开发工程师,企,12-19万,广州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,恒峰信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910433981.shtml,广州,12,19,15.5
331,iOS应用开发工程师,企,面议,上海,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,易思奇汽车电子(上海)有限公司,汽车/摩托车,1000-2000人,https://www.liepin.com/job/1910416524.shtml,上海,面议,面议,面议
332,iOS,企,12-24万,广州-天河区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,荔枝FM,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197514865.shtml,广州,12,24,18.0
333,IOS/Android开发工程师,企,6-10万,天津,中专/中技及以上,经验不限,投递后：2个工作日内反馈,2017年12月21日,天软时代,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198028436.shtml,天津,6,10,8.0
334,IOS高级开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,美菜,互联网/移动互联网/电子商务,5000-10000人,https://www.liepin.com/job/1910342890.shtml,北京,面议,面议,面议
335,钉钉事业部-资深iOS开发工程师-新来往产品,企,面议,杭州,本科及以上,3年工作经验,未知,2017年12月21日,阿里巴巴,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910341909.shtml,杭州,面议,面议,面议
336,IOS 开发工程师 （NJ-HT-D001）,企,12-17万,南京,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,瞬联软件科技,计算机软件,1000-2000人,https://www.liepin.com/job/1910326582.shtml,南京,12,17,14.5
337,iOS开发工程师,企,12-18万,广州,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,沃钛移动,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198858272.shtml,广州,12,18,15.0
338,iOS,企,20-33万,杭州,本科及以上,1年工作经验,投递后：2个工作日内反馈,2017年12月21日,杭州腾展科技股份有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910310966.shtml,杭州,20,33,26.5
339,高级iOS开发工程师,企,23-39万,杭州,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,杭州腾展科技股份有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910310032.shtml,杭州,23,39,31.0
340,ios/android开发工程师,企,7-10万,南京,本科及以上,经验不限,投递后：10个工作日内反馈,2017年12月21日,奇蛙,计算机软件,100-499人,https://www.liepin.com/job/1910301903.shtml,南京,7,10,8.5
341,资深IOS开发工程师,企,18-30万,南京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,小黑鱼科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910298060.shtml,南京,18,30,24.0
342,iOS开发工程师,企,12-26万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,深智云,通信(设备/运营/增值),100-499人,https://www.liepin.com/job/1910294652.shtml,深圳,12,26,19.0
343,iOS开发工程师,企,12-24万,杭州,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,九州量子,通信(设备/运营/增值),100-499人,https://www.liepin.com/job/1910287267.shtml,杭州,12,24,18.0
344,IOS工程师,企,10-12万,哈尔滨,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,哈尔滨程天科技发展有限公司,计算机软件,50-99人,https://www.liepin.com/job/198902401.shtml,哈尔滨,10,12,11.0
345,ios软件工程师,企,12-18万,深圳-南山区,大专及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,深圳天创息壤网络科技有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910277650.shtml,深圳,12,18,15.0
346,iOS开发leader,企,面议,深圳-南山区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910256356.shtml,深圳,面议,面议,面议
347,IOS高级开发工程师,企,12-24万,天津-南开区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,天津中新智冠信息技术有限公司分支机构,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910142633.shtml,天津,12,24,18.0
348,IOS高级开发工程师,企,24-30万,北京,本科及以上,4年工作经验,投递后：2个工作日内反馈,2017年12月21日,开通金融,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910139258.shtml,北京,24,30,27.0
349,资深IOS开发工程师,企,18-30万,广州,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,屈臣氏,百货/批发/零售,10000人以上,https://www.liepin.com/job/1910138950.shtml,广州,18,30,24.0
350,ios工程师,企,17-28万,上海,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,上海凡越,交通/物流/运输,100-499人,https://www.liepin.com/job/1910107194.shtml,上海,17,28,22.5
351,IOS高级开发工程师（移动端方向）,企,21-35万,北京,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,象翌,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910044360.shtml,北京,21,35,28.0
352,ios开发工程师,企,18-24万,北京,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京亿茂广告有限公司,广告/公关/市场推广/会展,100-499人,https://www.liepin.com/job/1910023880.shtml,北京,18,24,21.0
353,ios开发,企,面议,宁波-江北区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,新云联,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910014551.shtml,宁波,面议,面议,面议
354,iOS开发工程师,企,18-39万,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,广州市百果园信息技术有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910001815.shtml,北京,18,39,28.5
355,Senior IOS,企,面议,上海,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,恩梯梯数据(中国),IT服务/系统集成,2000-5000人,https://www.liepin.com/job/199932881.shtml,上海,面议,面议,面议
356,IOS Developer开发工程师,企,面议,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,恩梯梯数据(中国),IT服务/系统集成,2000-5000人,https://www.liepin.com/job/198852098.shtml,上海,面议,面议,面议
357,IOS,企,10-19万,深圳,本科及以上,经验不限,投递后：10个工作日内反馈,2017年12月21日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199450733.shtml,深圳,10,19,14.5
358,IOS工程师,企,12-18万,深圳,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,云滴科技,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199837027.shtml,深圳,12,18,15.0
